season,gsis_id,pfr_id,team
2022,00-0035147,FentRa00,ATL
2022,00-0035208,ZaccOl01,ATL
2022,00-0035215,HarrDe07,NO
2022,00-0035216,JohnDi01,PIT
2022,00-0035217,SnelBe00,PIT
2022,00-0035350,WillPr01,CAR
2022,00-0035406,HumpLi01,NE
2022,00-0035448,CrocDa01,DEN
2022,00-0035657,HarrDa06,NE
2022,00-0035660,WarrKa00,NO
2022,00-0035662,BrowMa04,ARI
2022,00-0035663,RappTa00,LA
2022,00-0035664,HendDa00,JAX
2022,00-0035665,LongDa02,LA
2022,00-0035667,GainGr00,LA
2022,00-0035669,ScotNi01,LA
2022,00-0035670,AlleDa01,DEN
2022,00-0035671,SterJa00,PIT
2022,00-0035674,TillJe00,LV
2022,00-0035678,JoneDr00,DEN
2022,00-0035680,WillQu01,NYJ
2022,00-0035684,BakeDe00,KC
2022,00-0035685,MontDa01,CHI
2022,00-0035687,OkerBo00,IND
2022,00-0035692,FerrCl00,LV
2022,00-0035700,JacoJo01,LV
2022,00-0035703,BoykMi00,PIT
2022,00-0035713,BurnBr00,CAR
2022,00-0035718,WillQu00,NYJ
2022,00-0035726,JohnJa12,LV
2022,00-0035831,RobiJa00,NYJ
2022,00-0035864,HintKe00,DEN
2022,00-0035924,WardJo00,TEN
2022,00-0036040,JohnJu02,NO
2022,00-0035659,McLaTe00,WAS
2022,00-0035655,HarrWi02,DET
2022,00-0035480,TaylMa01,NYJ
2022,00-0035654,WinoCh00,CLE
2022,00-0035510,SmitJe03,NYJ
2022,00-0035525,BushDe01,PIT
2022,00-0035530,WillKh00,IND
2022,00-0035531,BryaAu00,DET
2022,00-0035537,JohnTy02,NYJ
2022,00-0035538,EgbuEm00,PIT
2022,00-0035541,DogbMi00,ARI
2022,00-0035589,JennGa00,KC
2022,00-0035591,HollJu00,GB
2022,00-0035592,FulgTr00,GB
2022,00-0035593,WinfJu00,GB
2022,00-0035621,WebsNs00,CHI
2022,00-0035624,HarrNK00,CHI
2022,00-0035628,JohnDE04,CLE
2022,00-0035632,HookAm00,TEN
2022,00-0035633,BallCo00,GB
2022,00-0035637,Ya-SRo00,LV
2022,00-0035638,WillGr00,CLE
2022,00-0035639,CampPa00,IND
2022,00-0035643,SimmJe01,TEN
2022,00-0035645,OlszGu00,PIT
2022,00-0035646,TakiSi00,CLE
2022,00-0035647,SweaMo00,WAS
2022,00-0035650,LaynJu00,CAR
2022,00-0035651,FergJa02,BAL
2022,00-0034968,SavaDa00,GB
2022,00-0034960,MeyeJa01,NE
2022,00-0033952,StewGr00,IND
2022,00-0034364,AkinJo00,HOU
2022,00-0034335,AlleMa03,PIT
2022,00-0034336,DionSh00,DET
2022,00-0034337,StroGr00,CHI
2022,00-0034339,QuinTr00,DEN
2022,00-0034344,DaveMa00,NO
2022,00-0034348,SuttCo00,DEN
2022,00-0034353,MillAn02,PIT
2022,00-0034355,StewM.00,HOU
2022,00-0034356,JackDo02,CAR
2022,00-0034357,OlivIs00,ATL
2022,00-0034359,LewiTy00,IND
2022,00-0034360,CartLo01,ATL
2022,00-0034365,ThomIa00,CAR
2022,00-0034930,BensTr00,DET
2022,00-0034366,CoutKe00,IND
2022,00-0034368,JeweJo00,DEN
2022,00-0034370,HamiDa01,MIA
2022,00-0034371,HandDa00,TEN
2022,00-0034372,IyieJo00,CAR
2022,00-0034374,WhitJo03,NYJ
2022,00-0034382,HaynMa01,CAR
2022,00-0034384,ReedD.00,NYJ
2022,00-0034385,BentJa00,NE
2022,00-0034387,NichBi00,LV
2022,00-0034388,HarrDa05,TEN
2022,00-0034389,CruiDa00,CHI
2022,00-0034334,ApkeTr00,WAS
2022,00-0034333,PaynDa00,WAS
2022,00-0034320,StreKe00,NO
2022,00-0034309,BeebCh00,HOU
2022,00-0033954,BrowJa06,LV
2022,00-0033955,McNiJe00,PIT
2022,00-0033956,LeexMa01,BUF
2022,00-0033957,AdamRo01,NYJ
2022,00-0033958,PeteNa00,CHI
2022,00-0033963,SmarTa00,NYJ
2022,00-0033964,MuhaAl00,CHI
2022,00-0033973,LeexEl00,CHI
2022,00-0034052,ZylsBr00,DET
2022,00-0034104,SimsCa00,WAS
2022,00-0034109,LindPh00,IND
2022,00-0034132,BlakCh00,ARI
2022,00-0034161,CarlDa00,LV
2022,00-0034163,MartJa02,DEN
2022,00-0034164,CannTr00,TEN
2022,00-0034264,HolmJa01,CHI
2022,00-0034265,AverAn00,LV
2022,00-0034266,YounKe03,NO
2022,00-0034270,ConkTy00,NYJ
2022,00-0034277,ElliDe02,DET
2022,00-0034278,SmitTr04,HOU
2022,00-0034279,St.BEq00,CHI
2022,00-0034283,TaylJu00,MIN
2022,00-0034297,PrinBy00,CHI
2022,00-0034301,WillDa10,ARI
2022,00-0034393,FumaTr00,SF
2022,00-0034394,BrowAn05,CHI
2022,00-0034395,FounDa00,CHI
2022,00-0034771,RudoMa00,PIT
2022,00-0034779,HarrRo02,CLE
2022,00-0034780,YiadIs00,NO
2022,00-0034789,FitzMi00,PIT
2022,00-0034791,ChubNi00,CLE
2022,00-0034792,ArmsCo00,ATL
2022,00-0034805,FranJo02,NYJ
2022,00-0034806,KiseMi00,LV
2022,00-0034807,OkorOg00,HOU
2022,00-0034808,KellJo00,CLE
2022,00-0034812,HowaTr00,LA
2022,00-0034813,LawlJu00,TEN
2022,00-0034827,MoorD.00,CAR
2022,00-0034828,LandHa00,TEN
2022,00-0034831,GreeRa01,HOU
2022,00-0034838,FreeRo00,HOU
2022,00-0034842,BryaTa00,CLE
2022,00-0034843,HughMi00,DET
2022,00-0034845,MichSo00,LAC
2022,00-0034846,LeonDa00,IND
2022,00-0034855,MayfBa00,LA
2022,00-0034856,WardDe02,CLE
2022,00-0034858,EdmuTe00,PIT
2022,00-0034860,PettDa00,CHI
2022,00-0034869,DarnSa00,CAR
2022,00-0034928,SimsSt00,PIT
2022,00-0034777,CharDJ00,DET
2022,00-0034765,SmitTr03,NO
2022,00-0034396,CartJe00,CLE
2022,00-0034760,ShepNa00,NYJ
2022,00-0034400,WilkJo01,IND
2022,00-0034401,WhitMi01,NYJ
2022,00-0034406,CainDe00,PHI
2022,00-0034419,BerrBr00,NYJ
2022,00-0034423,EtliDa00,GB
2022,00-0034424,AdamMa00,CHI
2022,00-0034426,WimsJa00,ARI
2022,00-0034430,SmitAn04,TEN
2022,00-0034431,FranZa00,IND
2022,00-0034433,BawdNi00,NYJ
2022,00-0034438,WoodLo00,ATL
2022,00-0034440,JackJu01,DET
2022,00-0034442,ProeAu00,NYG
2022,00-0034521,LazaAl00,GB
2022,00-0034677,JoneJu03,CHI
2022,00-0034680,WattAr00,IND
2022,00-0034681,EdmoCh00,DEN
2022,00-0034683,PhilDa02,DEN
2022,00-0034686,TateAu00,ARI
2022,00-0034728,AlexJa00,GB
2022,00-0034730,HarrMa03,NYJ
2022,00-0034743,EvanRa01,ATL
2022,00-0034744,DawsDu00,PIT
2022,00-0034745,WalkTr01,DET
2022,00-0034751,JackJo01,ARI
2024,00-0039921,BensTr01,ARI
